Variable,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,BTC-USD,GLD,^SP100,BTC-USD,GLD,^SP100,BTC-USD,GLD,^SP100,BTC-USD,GLD,^SP100,BTC-USD,GLD,^SP100,BTC-USD,GLD,^SP100
Date,,,,,,,,,,,,,,,,,,
1982-09-08,,,61.689998626708984,,,61.689998626708984,,,61.689998626708984,,,61.689998626708984,,,61.689998626708984,,,155920000.0
1982-09-09,,,61.33000183105469,,,61.33000183105469,,,61.33000183105469,,,61.33000183105469,,,61.33000183105469,,,146180000.0
1982-09-10,,,60.83000183105469,,,60.83000183105469,,,60.83000183105469,,,60.83000183105469,,,60.83000183105469,,,142160000.0
1982-09-13,,,61.77000045776367,,,61.77000045776367,,,61.77000045776367,,,61.77000045776367,,,61.77000045776367,,,119040000.0
1982-09-14,,,62.13999938964844,,,62.13999938964844,,,62.13999938964844,,,62.13999938964844,,,62.13999938964844,,,166140000.0
1982-09-15,,,62.599998474121094,,,62.599998474121094,,,62.599998474121094,,,62.599998474121094,,,62.599998474121094,,,139360000.0
1982-09-16,,,62.20000076293945,,,62.20000076293945,,,62.20000076293945,,,62.20000076293945,,,62.20000076293945,,,157800000.0
1982-09-17,,,61.560001373291016,,,61.560001373291016,,,61.560001373291016,,,61.560001373291016,,,61.560001373291016,,,127900000.0
1982-09-20,,,61.70000076293945,,,61.70000076293945,,,61.70000076293945,,,61.70000076293945,,,61.70000076293945,,,117040000.0
1982-09-21,,,62.83000183105469,,,62.83000183105469,,,62.83000183105469,,,62.83000183105469,,,62.83000183105469,,,165840000.0
1982-09-22,,,62.25,,,62.25,,,62.25,,,62.25,,,62.25,,,226300000.0
1982-09-23,,,62.2599983215332,,,62.2599983215332,,,62.2599983215332,,,62.2599983215332,,,62.2599983215332,,,136520000.0
1982-09-24,,,61.97999954223633,,,61.97999954223633,,,61.97999954223633,,,61.97999954223633,,,61.97999954223633,,,109200000.0
1982-09-27,,,62.20000076293945,,,62.20000076293945,,,62.20000076293945,,,62.20000076293945,,,62.20000076293945,,,89680000.0
1982-09-28,,,61.84000015258789,,,61.84000015258789,,,61.84000015258789,,,61.84000015258789,,,61.84000015258789,,,131800000.0
1982-09-29,,,60.95000076293945,,,60.95000076293945,,,60.95000076293945,,,60.95000076293945,,,60.95000076293945,,,125100000.0
1982-09-30,,,60.15999984741211,,,60.15999984741211,,,60.15999984741211,,,60.15999984741211,,,60.15999984741211,,,125220000.0
1982-10-01,,,61.13999938964844,,,61.13999938964844,,,61.13999938964844,,,61.13999938964844,,,61.13999938964844,,,130000000.0
1982-10-04,,,60.790000915527344,,,60.790000915527344,,,60.790000915527344,,,60.790000915527344,,,60.790000915527344,,,111300000.0
1982-10-05,,,60.959999084472656,,,60.959999084472656,,,60.959999084472656,,,60.959999084472656,,,60.959999084472656,,,139540000.0
1982-10-06,,,63.349998474121094,,,63.349998474121094,,,63.349998474121094,,,63.349998474121094,,,63.349998474121094,,,187140000.0
1982-10-07,,,64.72000122070312,,,64.72000122070312,,,64.72000122070312,,,64.72000122070312,,,64.72000122070312,,,294140000.0
1982-10-08,,,65.9000015258789,,,65.9000015258789,,,65.9000015258789,,,65.9000015258789,,,65.9000015258789,,,244500000.0
1982-10-11,,,67.9000015258789,,,67.9000015258789,,,67.9000015258789,,,67.9000015258789,,,67.9000015258789,,,277060000.0
1982-10-12,,,67.76000213623047,,,67.76000213623047,,,67.76000213623047,,,67.76000213623047,,,67.76000213623047,,,252620000.0
1982-10-13,,,68.58000183105469,,,68.58000183105469,,,68.58000183105469,,,68.58000183105469,,,68.58000183105469,,,279600000.0
1982-10-14,,,67.11000061035156,,,67.11000061035156,,,67.11000061035156,,,67.11000061035156,,,67.11000061035156,,,215060000.0
1982-10-15,,,66.56999969482422,,,66.56999969482422,,,66.56999969482422,,,66.56999969482422,,,66.56999969482422,,,160580000.0
1982-10-18,,,68.61000061035156,,,68.61000061035156,,,68.61000061035156,,,68.61000061035156,,,68.61000061035156,,,167580000.0
1982-10-19,,,68.37000274658203,,,68.37000274658203,,,68.37000274658203,,,68.37000274658203,,,68.37000274658203,,,201700000.0
1982-10-20,,,70.0,,,70.0,,,70.0,,,70.0,,,70.0,,,197360000.0
1982-10-21,,,69.76000213623047,,,69.76000213623047,,,69.76000213623047,,,69.76000213623047,,,69.76000213623047,,,244920000.0
1982-10-22,,,69.68499755859375,,,69.68499755859375,,,69.68499755859375,,,69.68499755859375,,,69.68499755859375,,,202240000.0
1982-10-25,,,66.73500061035156,,,66.73500061035156,,,66.73500061035156,,,66.73500061035156,,,66.73500061035156,,,167440000.0
1982-10-26,,,67.79499816894531,,,67.79499816894531,,,67.79499816894531,,,67.79499816894531,,,67.79499816894531,,,204160000.0
1982-10-27,,,68.06500244140625,,,68.06500244140625,,,68.06500244140625,,,68.06500244140625,,,68.06500244140625,,,163340000.0
1982-10-28,,,67.21499633789062,,,67.21499633789062,,,67.21499633789062,,,67.21499633789062,,,67.21499633789062,,,147180000.0
1982-10-29,,,67.43499755859375,,,67.43499755859375,,,67.43499755859375,,,67.43499755859375,,,67.43499755859375,,,149660000.0
1982-11-01,,,68.48500061035156,,,68.48500061035156,,,68.48500061035156,,,68.48500061035156,,,68.48500061035156,,,147060000.0
1982-11-02,,,69.29000091552734,,,69.29000091552734,,,69.29000091552734,,,69.29000091552734,,,69.29000091552734,,,209540000.0
1982-11-03,,,72.38500213623047,,,72.38500213623047,,,72.38500213623047,,,72.38500213623047,,,72.38500213623047,,,274020000.0
1982-11-04,,,71.68000030517578,,,71.68000030517578,,,71.68000030517578,,,71.68000030517578,,,71.68000030517578,,,298700000.0
1982-11-05,,,71.78500366210938,,,71.78500366210938,,,71.78500366210938,,,71.78500366210938,,,71.78500366210938,,,193100000.0
1982-11-08,,,70.7750015258789,,,70.7750015258789,,,70.7750015258789,,,70.7750015258789,,,70.7750015258789,,,150480000.0
1982-11-09,,,72.33999633789062,,,72.33999633789062,,,72.33999633789062,,,72.33999633789062,,,72.33999633789062,,,222440000.0
1982-11-10,,,71.21499633789062,,,71.21499633789062,,,71.21499633789062,,,71.21499633789062,,,71.21499633789062,,,226480000.0
1982-11-11,,,71.7300033569336,,,71.7300033569336,,,71.7300033569336,,,71.7300033569336,,,71.7300033569336,,,156820000.0
1982-11-12,,,70.51499938964844,,,70.51499938964844,,,70.51499938964844,,,70.51499938964844,,,70.51499938964844,,,190160000.0
1982-11-15,,,69.12000274658203,,,69.12000274658203,,,69.12000274658203,,,69.12000274658203,,,69.12000274658203,,,157800000.0
1982-11-16,,,68.36499786376953,,,68.36499786376953,,,68.36499786376953,,,68.36499786376953,,,68.36499786376953,,,205820000.0
1982-11-17,,,69.66999816894531,,,69.66999816894531,,,69.66999816894531,,,69.66999816894531,,,69.66999816894531,,,168880000.0
1982-11-18,,,69.7699966430664,,,69.7699966430664,,,69.7699966430664,,,69.7699966430664,,,69.7699966430664,,,155240000.0
1982-11-19,,,68.95999908447266,,,68.95999908447266,,,68.95999908447266,,,68.95999908447266,,,68.95999908447266,,,140620000.0
1982-11-22,,,67.54000091552734,,,67.54000091552734,,,67.54000091552734,,,67.54000091552734,,,67.54000091552734,,,149920000.0
1982-11-23,,,66.99500274658203,,,66.99500274658203,,,66.99500274658203,,,66.99500274658203,,,66.99500274658203,,,145840000.0
1982-11-24,,,67.65499877929688,,,67.65499877929688,,,67.65499877929688,,,67.65499877929688,,,67.65499877929688,,,134440000.0
1982-11-26,,,68.18000030517578,,,68.18000030517578,,,68.18000030517578,,,68.18000030517578,,,68.18000030517578,,,77620000.0
1982-11-29,,,67.73999786376953,,,67.73999786376953,,,67.73999786376953,,,67.73999786376953,,,67.73999786376953,,,122160000.0
1982-11-30,,,70.16999816894531,,,70.16999816894531,,,70.16999816894531,,,70.16999816894531,,,70.16999816894531,,,186940000.0
1982-12-01,,,70.15499877929688,,,70.15499877929688,,,70.15499877929688,,,70.15499877929688,,,70.15499877929688,,,215700000.0
1982-12-02,,,70.16500091552734,,,70.16500091552734,,,70.16500091552734,,,70.16500091552734,,,70.16500091552734,,,155200000.0
1982-12-03,,,70.08999633789062,,,70.08999633789062,,,70.08999633789062,,,70.08999633789062,,,70.08999633789062,,,143080000.0
1982-12-06,,,72.17500305175781,,,72.17500305175781,,,72.17500305175781,,,72.17500305175781,,,72.17500305175781,,,167760000.0
1982-12-07,,,72.78500366210938,,,72.78500366210938,,,72.78500366210938,,,72.78500366210938,,,72.78500366210938,,,223240000.0
1982-12-08,,,72.1500015258789,,,72.1500015258789,,,72.1500015258789,,,72.1500015258789,,,72.1500015258789,,,194860000.0
1982-12-09,,,71.00499725341797,,,71.00499725341797,,,71.00499725341797,,,71.00499725341797,,,71.00499725341797,,,180640000.0
1982-12-10,,,70.68000030517578,,,70.68000030517578,,,70.68000030517578,,,70.68000030517578,,,70.68000030517578,,,172860000.0
1982-12-13,,,71.08499908447266,,,71.08499908447266,,,71.08499908447266,,,71.08499908447266,,,71.08499908447266,,,126280000.0
1982-12-14,,,69.52999877929688,,,69.52999877929688,,,69.52999877929688,,,69.52999877929688,,,69.52999877929688,,,196760000.0
1982-12-15,,,68.41999816894531,,,68.41999816894531,,,68.41999816894531,,,68.41999816894531,,,68.41999816894531,,,162060000.0
1982-12-16,,,68.50499725341797,,,68.50499725341797,,,68.50499725341797,,,68.50499725341797,,,68.50499725341797,,,147360000.0
1982-12-17,,,69.69499969482422,,,69.69499969482422,,,69.69499969482422,,,69.69499969482422,,,69.69499969482422,,,152020000.0
1982-12-20,,,68.84500122070312,,,68.84500122070312,,,68.84500122070312,,,68.84500122070312,,,68.84500122070312,,,124420000.0
1982-12-21,,,70.4749984741211,,,70.4749984741211,,,70.4749984741211,,,70.4749984741211,,,70.4749984741211,,,156020000.0
1982-12-22,,,70.2300033569336,,,70.2300033569336,,,70.2300033569336,,,70.2300033569336,,,70.2300033569336,,,166940000.0
1982-12-23,,,70.65499877929688,,,70.65499877929688,,,70.65499877929688,,,70.65499877929688,,,70.65499877929688,,,125760000.0
1982-12-27,,,72.18000030517578,,,72.18000030517578,,,72.18000030517578,,,72.18000030517578,,,72.18000030517578,,,129380000.0
1982-12-28,,,71.34500122070312,,,71.34500122070312,,,71.34500122070312,,,71.34500122070312,,,71.34500122070312,,,117220000.0
1982-12-29,,,71.65499877929688,,,71.65499877929688,,,71.65499877929688,,,71.65499877929688,,,71.65499877929688,,,109620000.0
1982-12-30,,,71.06999969482422,,,71.06999969482422,,,71.06999969482422,,,71.06999969482422,,,71.06999969482422,,,112760000.0
1982-12-31,,,71.08499908447266,,,71.08499908447266,,,71.08499908447266,,,71.08499908447266,,,71.08499908447266,,,84220000.0
1983-01-03,,,69.77999877929688,,,69.77999877929688,,,69.77999877929688,,,69.77999877929688,,,69.77999877929688,,,118160000.0
1983-01-04,,,71.62000274658203,,,71.62000274658203,,,71.62000274658203,,,71.62000274658203,,,71.62000274658203,,,151060000.0
1983-01-05,,,72.01000213623047,,,72.01000213623047,,,72.01000213623047,,,72.01000213623047,,,72.01000213623047,,,190780000.0
1983-01-06,,,73.47000122070312,,,73.47000122070312,,,73.47000122070312,,,73.47000122070312,,,73.47000122070312,,,258820000.0
1983-01-07,,,73.45999908447266,,,73.45999908447266,,,73.45999908447266,,,73.45999908447266,,,73.45999908447266,,,254580000.0
1983-01-10,,,74.29000091552734,,,74.29000091552734,,,74.29000091552734,,,74.29000091552734,,,74.29000091552734,,,203780000.0
1983-01-11,,,73.77999877929688,,,73.77999877929688,,,73.77999877929688,,,73.77999877929688,,,73.77999877929688,,,196500000.0
1983-01-12,,,74.33000183105469,,,74.33000183105469,,,74.33000183105469,,,74.33000183105469,,,74.33000183105469,,,219700000.0
1983-01-13,,,73.97000122070312,,,73.97000122070312,,,73.97000122070312,,,73.97000122070312,,,73.97000122070312,,,154060000.0
1983-01-14,,,74.66500091552734,,,74.66500091552734,,,74.66500091552734,,,74.66500091552734,,,74.66500091552734,,,172960000.0
1983-01-17,,,74.81999969482422,,,74.81999969482422,,,74.81999969482422,,,74.81999969482422,,,74.81999969482422,,,178420000.0
1983-01-18,,,74.87000274658203,,,74.87000274658203,,,74.87000274658203,,,74.87000274658203,,,74.87000274658203,,,156760000.0
1983-01-19,,,74.1050033569336,,,74.1050033569336,,,74.1050033569336,,,74.1050033569336,,,74.1050033569336,,,161800000.0
1983-01-20,,,74.57499694824219,,,74.57499694824219,,,74.57499694824219,,,74.57499694824219,,,74.57499694824219,,,165580000.0
1983-01-21,,,73.18499755859375,,,73.18499755859375,,,73.18499755859375,,,73.18499755859375,,,73.18499755859375,,,154220000.0
1983-01-24,,,71.30999755859375,,,71.30999755859375,,,71.30999755859375,,,71.30999755859375,,,71.30999755859375,,,181600000.0
1983-01-25,,,72.49500274658203,,,72.49500274658203,,,72.49500274658203,,,72.49500274658203,,,72.49500274658203,,,159480000.0
1983-01-26,,,72.2699966430664,,,72.2699966430664,,,72.2699966430664,,,72.2699966430664,,,72.2699966430664,,,147440000.0
1983-01-27,,,73.79499816894531,,,73.79499816894531,,,73.79499816894531,,,73.79499816894531,,,73.79499816894531,,,176240000.0
1983-01-28,,,73.93000030517578,,,73.93000030517578,,,73.93000030517578,,,73.93000030517578,,,73.93000030517578,,,178980000.0
1983-01-31,,,74.66500091552734,,,74.66500091552734,,,74.66500091552734,,,74.66500091552734,,,74.66500091552734,,,134280000.0
1983-02-01,,,73.30500030517578,,,73.30500030517578,,,73.30500030517578,,,73.30500030517578,,,73.30500030517578,,,165500000.0
1983-02-02,,,73.33999633789062,,,73.33999633789062,,,73.33999633789062,,,73.33999633789062,,,73.33999633789062,,,154440000.0
1983-02-03,,,73.73500061035156,,,73.73500061035156,,,73.73500061035156,,,73.73500061035156,,,73.73500061035156,,,157780000.0
1983-02-04,,,74.70999908447266,,,74.70999908447266,,,74.70999908447266,,,74.70999908447266,,,74.70999908447266,,,174000000.0
1983-02-07,,,75.16500091552734,,,75.16500091552734,,,75.16500091552734,,,75.16500091552734,,,75.16500091552734,,,172060000.0
1983-02-08,,,74.5199966430664,,,74.5199966430664,,,74.5199966430664,,,74.5199966430664,,,74.5199966430664,,,153160000.0
1983-02-09,,,74.0999984741211,,,74.0999984741211,,,74.0999984741211,,,74.0999984741211,,,74.0999984741211,,,169040000.0
1983-02-10,,,75.41500091552734,,,75.41500091552734,,,75.41500091552734,,,75.41500091552734,,,75.41500091552734,,,187020000.0
1983-02-11,,,75.24500274658203,,,75.24500274658203,,,75.24500274658203,,,75.24500274658203,,,75.24500274658203,,,173400000.0
1983-02-14,,,76.05000305175781,,,76.05000305175781,,,76.05000305175781,,,76.05000305175781,,,76.05000305175781,,,145280000.0
1983-02-15,,,75.55000305175781,,,75.55000305175781,,,75.55000305175781,,,75.55000305175781,,,75.55000305175781,,,178080000.0
1983-02-16,,,74.98999786376953,,,74.98999786376953,,,74.98999786376953,,,74.98999786376953,,,74.98999786376953,,,164200000.0
1983-02-17,,,74.98500061035156,,,74.98500061035156,,,74.98500061035156,,,74.98500061035156,,,74.98500061035156,,,149860000.0
1983-02-18,,,75.13500213623047,,,75.13500213623047,,,75.13500213623047,,,75.13500213623047,,,75.13500213623047,,,154840000.0
1983-02-22,,,73.80999755859375,,,73.80999755859375,,,73.80999755859375,,,73.80999755859375,,,73.80999755859375,,,168160000.0
1983-02-23,,,74.72000122070312,,,74.72000122070312,,,74.72000122070312,,,74.72000122070312,,,74.72000122070312,,,168200000.0
1983-02-24,,,76.32499694824219,,,76.32499694824219,,,76.32499694824219,,,76.32499694824219,,,76.32499694824219,,,226440000.0
1983-02-25,,,76.30000305175781,,,76.30000305175781,,,76.30000305175781,,,76.30000305175781,,,76.30000305175781,,,201940000.0
1983-02-28,,,75.20999908447266,,,75.20999908447266,,,75.20999908447266,,,75.20999908447266,,,75.20999908447266,,,167500000.0
1983-03-01,,,77.12000274658203,,,77.12000274658203,,,77.12000274658203,,,77.12000274658203,,,77.12000274658203,,,207500000.0
1983-03-02,,,77.6500015258789,,,77.6500015258789,,,77.6500015258789,,,77.6500015258789,,,77.6500015258789,,,225200000.0
1983-03-03,,,77.80500030517578,,,77.80500030517578,,,77.80500030517578,,,77.80500030517578,,,77.80500030517578,,,228880000.0
1983-03-04,,,77.8499984741211,,,77.8499984741211,,,77.8499984741211,,,77.8499984741211,,,77.8499984741211,,,181860000.0
1983-03-07,,,77.76000213623047,,,77.76000213623047,,,77.76000213623047,,,77.76000213623047,,,77.76000213623047,,,168040000.0
1983-03-08,,,76.41999816894531,,,76.41999816894531,,,76.41999816894531,,,76.41999816894531,,,76.41999816894531,,,158820000.0
1983-03-09,,,77.46499633789062,,,77.46499633789062,,,77.46499633789062,,,77.46499633789062,,,77.46499633789062,,,168500000.0
1983-03-10,,,76.63500213623047,,,76.63500213623047,,,76.63500213623047,,,76.63500213623047,,,76.63500213623047,,,190820000.0
1983-03-11,,,76.51000213623047,,,76.51000213623047,,,76.7699966430664,,,76.125,,,76.63500213623047,,,134480000.0
1983-03-14,,,76.21499633789062,,,76.21499633789062,,,76.55000305175781,,,75.8949966430664,,,76.51000213623047,,,123780000.0
1983-03-15,,,76.55500030517578,,,76.55500030517578,,,76.84500122070312,,,76.01000213623047,,,76.21499633789062,,,124820000.0
1983-03-16,,,75.46499633789062,,,75.46499633789062,,,76.58999633789062,,,75.42500305175781,,,76.55500030517578,,,167140000.0
1983-03-17,,,75.44499969482422,,,75.44499969482422,,,75.46499633789062,,,75.19999694824219,,,75.46499633789062,,,140580000.0
1983-03-18,,,75.625,,,75.625,,,75.83999633789062,,,75.41999816894531,,,75.44499969482422,,,150220000.0
1983-03-21,,,76.30999755859375,,,76.30999755859375,,,76.3499984741211,,,75.31500244140625,,,75.625,,,144320000.0
1983-03-22,,,75.83499908447266,,,75.83499908447266,,,76.43499755859375,,,75.80000305175781,,,76.36000061035156,,,159220000.0
1983-03-23,,,77.08999633789062,,,77.08999633789062,,,77.28500366210938,,,75.83999633789062,,,75.83999633789062,,,189960000.0
1983-03-24,,,77.41000366210938,,,77.41000366210938,,,77.67500305175781,,,77.05500030517578,,,77.11000061035156,,,184680000.0
1983-03-25,,,76.8550033569336,,,76.8550033569336,,,77.61499786376953,,,76.62000274658203,,,77.41000366210938,,,154660000.0
1983-03-28,,,76.55000305175781,,,76.55000305175781,,,76.95500183105469,,,76.28500366210938,,,76.62000274658203,,,117020000.0
1983-03-29,,,76.4749984741211,,,76.4749984741211,,,77.0199966430664,,,76.4000015258789,,,76.55000305175781,,,130600000.0
1983-03-30,,,77.52999877929688,,,77.52999877929688,,,77.52999877929688,,,76.4749984741211,,,77.00499725341797,,,151600000.0
1983-03-31,,,76.87999725341797,,,76.87999725341797,,,78.1500015258789,,,76.84500122070312,,,77.52999877929688,,,201140000.0
1983-04-04,,,76.88500213623047,,,76.88500213623047,,,76.91999816894531,,,76.52999877929688,,,76.87999725341797,,,132020000.0
1983-04-05,,,76.15499877929688,,,76.15499877929688,,,77.40499877929688,,,76.1050033569336,,,76.93499755859375,,,153620000.0
1983-04-06,,,75.90499877929688,,,75.90499877929688,,,76.13500213623047,,,75.30999755859375,,,76.13500213623047,,,154280000.0
1983-04-07,,,76.30500030517578,,,76.30500030517578,,,76.30500030517578,,,75.72000122070312,,,75.94000244140625,,,138960000.0
1983-04-08,,,76.86000061035156,,,76.86000061035156,,,76.87000274658203,,,75.9800033569336,,,76.42500305175781,,,135420000.0
1983-04-11,,,78.05000305175781,,,78.05000305175781,,,78.05000305175781,,,76.8949966430664,,,77.4749984741211,,,162880000.0
1983-04-12,,,78.31500244140625,,,78.31500244140625,,,78.31500244140625,,,77.68000030517578,,,78.05000305175781,,,159800000.0
1983-04-13,,,79.00499725341797,,,79.00499725341797,,,79.28500366210938,,,78.33000183105469,,,78.33000183105469,,,201040000.0
1983-04-14,,,79.71499633789062,,,79.71499633789062,,,79.71499633789062,,,78.75499725341797,,,79.0250015258789,,,180320000.0
1983-04-15,,,80.08499908447266,,,80.08499908447266,,,80.08999633789062,,,79.70500183105469,,,79.70500183105469,,,179180000.0
1983-04-18,,,80.79000091552734,,,80.79000091552734,,,80.79000091552734,,,79.92500305175781,,,80.37000274658203,,,177120000.0
1983-04-19,,,80.1500015258789,,,80.1500015258789,,,80.77999877929688,,,79.94999694824219,,,80.09500122070312,,,182420000.0
1983-04-20,,,81.42500305175781,,,81.42500305175781,,,81.55000305175781,,,80.16000366210938,,,80.16000366210938,,,220480000.0
1983-04-21,,,80.80999755859375,,,80.80999755859375,,,81.50499725341797,,,80.6500015258789,,,81.40499877929688,,,212340000.0
1983-04-22,,,81.05999755859375,,,81.05999755859375,,,81.32499694824219,,,80.78500366210938,,,80.83499908447266,,,184540000.0
1983-04-25,,,80.08999633789062,,,80.08999633789062,,,81.26499938964844,,,80.01499938964844,,,80.63999938964844,,,180300000.0
1983-04-26,,,82.00499725341797,,,82.00499725341797,,,82.00499725341797,,,79.72000122070312,,,80.86499786376953,,,194500000.0
1983-04-27,,,81.6500015258789,,,81.6500015258789,,,82.5199966430664,,,81.2249984741211,,,81.875,,,236280000.0
1983-04-28,,,82.66500091552734,,,82.66500091552734,,,82.69499969482422,,,81.66000366210938,,,82.19499969482422,,,188820000.0
1983-04-29,,,83.31500244140625,,,83.31500244140625,,,83.34500122070312,,,82.44999694824219,,,82.9000015258789,,,211500000.0
1983-05-02,,,82.06999969482422,,,82.06999969482422,,,83.33000183105469,,,82.01000213623047,,,82.66999816894531,,,176340000.0
1983-05-03,,,82.30999755859375,,,82.30999755859375,,,82.30999755859375,,,81.38500213623047,,,81.8499984741211,,,179100000.0
1983-05-04,,,82.65499877929688,,,82.65499877929688,,,83.0250015258789,,,82.29499816894531,,,82.66000366210938,,,203380000.0
1983-05-05,,,83.0250015258789,,,83.0250015258789,,,83.02999877929688,,,82.56999969482422,,,82.80000305175781,,,215720000.0
1983-05-06,,,83.8499984741211,,,83.8499984741211,,,84.45500183105469,,,83.0199966430664,,,83.02999877929688,,,256400000.0
1983-05-09,,,83.52999877929688,,,83.52999877929688,,,84.00499725341797,,,83.12999725341797,,,83.76499938964844,,,187340000.0
1983-05-10,,,83.48500061035156,,,83.48500061035156,,,83.90499877929688,,,83.46499633789062,,,83.5,,,208020000.0
1983-05-11,,,82.79499816894531,,,82.79499816894531,,,83.55999755859375,,,82.49500274658203,,,83.48500061035156,,,199640000.0
1983-05-12,,,82.41000366210938,,,82.41000366210938,,,83.08000183105469,,,82.125,,,82.79499816894531,,,168120000.0
1983-05-13,,,82.68000030517578,,,82.68000030517578,,,82.94999694824219,,,82.41999816894531,,,82.41999816894531,,,166220000.0
1983-05-16,,,81.94000244140625,,,81.94000244140625,,,82.66500091552734,,,81.33999633789062,,,82.62999725341797,,,152500000.0
1983-05-17,,,81.91999816894531,,,81.91999816894531,,,81.9749984741211,,,81.33000183105469,,,81.65499877929688,,,159020000.0
1983-05-18,,,81.38999938964844,,,81.38999938964844,,,82.6449966430664,,,81.29000091552734,,,81.91999816894531,,,199560000.0
1983-05-19,,,80.66999816894531,,,80.66999816894531,,,81.71499633789062,,,80.66999816894531,,,81.40499877929688,,,166520000.0
1983-05-20,,,80.81999969482422,,,80.81999969482422,,,80.87999725341797,,,80.3499984741211,,,80.66999816894531,,,146300000.0
1983-05-23,,,81.7750015258789,,,81.7750015258789,,,81.9000015258789,,,79.9800033569336,,,80.77999877929688,,,169920000.0
1983-05-24,,,82.80999755859375,,,82.80999755859375,,,82.87999725341797,,,81.79499816894531,,,81.79499816894531,,,219700000.0
1983-05-25,,,83.20500183105469,,,83.20500183105469,,,83.20500183105469,,,82.29000091552734,,,82.80999755859375,,,242100000.0
1983-05-26,,,82.70999908447266,,,82.70999908447266,,,83.26000213623047,,,82.53500366210938,,,82.87000274658203,,,189960000.0
1983-05-27,,,82.12999725341797,,,82.12999725341797,,,82.76499938964844,,,82.02999877929688,,,82.70999908447266,,,152580000.0
